	SES	GPA	SAT	Gender	Race	Random Acceptance	Partial Logistic Acceptance	Complete Logistic Acceptance
31545	628692	2.36	1214	Male	Asian	0	0	1
31546	758826	3.59	1571	Male	Asian	0	0	1
31547	666646	4.32	1467	Male	Latinx	0	0	1
31548	533774	3.2	1158	Male	White	1	1	0
31549	494234	3.24	1131	Male	Asian	0	1	0
31550	776099	3.8	1833	Male	Asian	1	0	1
31551	708662	3.65	1366	Male	Black	0	0	1
31552	604960	2.7	1262	Female	Latinx	0	0	1
31553	591505	3.4	1339	Female	Latinx	1	0	1
31554	690972	3.7	1462	Male	Latinx	1	0	1
31555	582207	3.44	1518	Female	Latinx	0	0	1
31556	602033	3.52	1560	Male	Latinx	0	0	1
31557	632343	4.12	2015	Male	Asian	0	0	1
31558	518014	3.42	1069	Male	Latinx	0	1	0
31559	420690	3.61	1354	Female	Asian	0	1	0
31560	1097586	4.09	1514	Female	Asian	1	0	1
31561	622453	4.25	689	Male	Latinx	1	0	1
31562	777201	3.4	1579	Male	White	0	0	1
31563	656545	3.84	1466	Female	Asian	0	0	1
31564	592706	4.16	1545	Female	Latinx	0	0	1
31565	748540	3.63	1789	Male	Asian	0	0	1
31566	1037528	3.53	1558	Female	Asian	1	0	1
31567	567593	3.91	1886	Male	Latinx	0	1	0
31568	601729	3.55	1456	Male	Latinx	1	0	1
31569	458333	4.04	1699	Male	Latinx	0	1	0
31570	625442	3.02	1880	Male	White	0	0	1
31571	562392	3.09	1170	Female	Latinx	0	0	0
31572	594217	3.15	2032	Male	Latinx	0	0	1
31573	684327	3.8	1787	Male	Latinx	0	0	1
31574	871424	3.86	2052	Male	Asian	1	0	1
31575	365448	4.48	1214	Male	Asian	1	1	0
31576	524283	3.41	1289	Female	Asian	1	1	0
31577	583742	3.32	1272	Male	Asian	1	0	1
31578	576053	3.25	1592	Male	Latinx	0	0	1
31579	676429	4.55	1639	Male	Asian	0	0	1
31580	734503	3.38	846	Female	Latinx	1	0	1
31581	717638	3.08	1959	Male	Asian	1	0	1
31582	347570	3.34	1104	Male	Asian	0	1	0
31583	636858	2.35	1439	Male	Asian	1	0	1
31584	440051	3.6	1505	Male	Asian	0	1	0
31585	578659	4.18	1410	Female	Asian	0	1	1
31586	512669	2.9	1583	Female	Asian	1	1	0
31587	419902	4.01	1771	Male	White	1	1	0
31588	562807	3.35	846	Female	Latinx	0	1	0
31589	790395	3.85	1756	Female	Asian	1	0	1
31590	451200	4.63	1336	Male	White	0	1	0
31591	667916	4.03	1568	Female	Asian	0	0	1
31592	603477	2.89	1218	Male	Latinx	1	0	1
31593	779944	3.9	1626	Male	Asian	1	0	1
31594	665055	3.57	1358	Male	Latinx	0	0	1
31595	612132	3.66	1198	Male	Latinx	1	0	1
31596	570449	3.06	892	Female	Latinx	0	0	1
31597	486418	4.02	1024	Female	Other	0	1	0
31598	594821	3.58	1576	Male	Latinx	1	0	1
31599	553079	3.77	1418	Male	Latinx	1	1	0
31600	579885	3.99	1466	Male	Asian	1	1	1
31601	751424	3.74	1373	Male	Asian	0	0	1
31602	851346	3.47	1960	Male	Asian	0	0	1
31603	684677	2.94	1223	Female	Asian	0	0	1
31604	621402	3.88	1694	Male	Asian	1	0	1
31605	466345	3.51	1057	Female	Black	1	1	0
31606	562724	3.45	1881	Female	Asian	0	1	0
31607	823326	2.87	1177	Male	Asian	1	0	1
31608	654465	3.25	1229	Male	White	0	0	1
31609	766704	3.35	1127	Male	White	1	0	1
31610	563970	3.72	1756	Male	Asian	0	1	0
31611	746801	3.68	1842	Male	Asian	1	0	1
31612	712569	3.34	1348	Female	Latinx	0	0	1
31613	794119	3.94	1406	Female	Asian	0	0	1
31614	593717	3.94	1833	Female	White	0	0	1
31615	913880	3.04	1588	Male	Asian	1	0	1
31616	871684	3.34	2013	Male	White	1	0	1
31617	648063	3.38	1272	Female	Asian	0	0	1
31618	549520	3.55	1503	Male	Black	0	1	0
31619	647657	4.5	1270	Female	Asian	0	0	1
31620	621033	3.63	1079	Female	Asian	1	0	1
31621	563975	3.77	418	Male	Latinx	0	0	0
31622	669794	3.1	1045	Male	Latinx	0	0	1
31623	532130	4.27	1108	Female	Latinx	1	1	0
31624	973500	4.38	1561	Male	White	0	0	1
31625	520771	3.31	1099	Male	Latinx	0	1	0
31626	685396	3.7	1473	Female	Latinx	0	0	1
31627	599899	3.84	1670	Female	Asian	1	0	1
31628	286932	3.8	1030	Male	Asian	0	1	0
31629	819643	3.96	1497	Female	Asian	1	0	1
31630	578626	3.62	1650	Male	Asian	1	1	1
31631	719521	3.22	1064	Male	Latinx	0	0	1
31632	615126	3.66	705	Female	Latinx	1	0	1
31633	666307	3.47	773	Female	Black	0	0	1
31634	585419	2.86	980	Female	Latinx	0	0	1
31635	573723	3.44	1074	Female	Latinx	0	0	1
31636	556175	4.19	1509	Female	Latinx	1	1	0
31637	641083	3.72	1409	Female	Latinx	1	0	1
31638	477764	2.82	1351	Female	Black	0	1	0
31639	603864	3.14	772	Female	Asian	0	0	1
31640	371026	3.37	883	Male	Asian	0	1	0
31641	757007	3.64	1692	Male	Asian	1	0	1
31642	536966	4.48	2131	Male	Black	0	1	0
31643	561188	3.72	855	Female	Latinx	0	1	0
31644	653896	3.97	1327	Female	Latinx	0	0	1
31645	512517	3.22	1530	Female	Asian	0	1	0
31646	637864	2.55	1141	Male	Latinx	1	0	1
31647	584255	4.27	1105	Female	Latinx	1	0	1
31648	679576	3.59	1361	Male	White	1	0	1
31649	877444	2.74	1264	Male	Asian	0	0	1
31650	618332	4.0	942	Female	Asian	0	0	1
31651	583914	3.71	703	Male	Latinx	1	0	1
31652	580790	2.99	1266	Male	Black	0	0	1
31653	726451	3.54	1206	Female	Asian	0	0	1
31654	895498	3.7	1240	Female	Asian	1	0	1
31655	833064	5.06	1398	Female	Asian	0	0	1
31656	836050	3.84	1760	Female	Asian	0	0	1
31657	538003	3.72	1568	Female	Asian	1	1	0
31658	698748	4.2	1610	Female	Latinx	0	0	1
31659	692983	4.08	1994	Male	Asian	0	0	1
31660	874448	3.78	1647	Female	Asian	0	0	1
31661	599937	3.35	1037	Female	Latinx	0	0	1
31662	540912	3.52	1612	Male	Asian	0	1	0
31663	562581	3.79	685	Female	Latinx	0	0	0
31664	617838	3.84	1353	Male	Latinx	0	0	1
31665	510408	3.29	1169	Female	Latinx	0	1	0
31666	605615	3.7	1772	Male	Latinx	1	0	1
31667	800697	3.89	1537	Male	Black	0	0	1
31668	511386	3.69	1467	Female	Black	0	1	0
31669	665105	4.31	1309	Female	White	1	0	1
31670	691571	4.59	1556	Male	Asian	0	0	1
31671	724224	3.53	1717	Female	Other	0	0	1
31672	292860	3.85	1338	Male	Asian	0	1	0
31673	507450	3.63	1452	Female	Asian	0	1	0
31674	866927	3.48	916	Female	Asian	0	0	1
31675	735135	3.39	1265	Male	Latinx	1	0	1
31676	546238	3.53	1177	Female	Asian	0	1	0
31677	578360	3.36	1380	Male	Latinx	0	0	1
31678	641141	3.93	1350	Female	White	0	0	1
31679	663137	4.07	1498	Male	Latinx	1	0	1
31680	615984	3.11	1085	Female	Latinx	0	0	1
31681	683380	3.61	1431	Female	Asian	1	0	1
31682	487717	3.24	1616	Female	Asian	0	1	0
31683	541107	3.62	1036	Female	Black	1	1	0
31684	852618	4.02	1116	Female	Asian	0	0	1
31685	504168	3.63	1570	Male	Latinx	1	1	0
31686	589756	3.77	1564	Male	Latinx	1	0	1
31687	578597	3.89	949	Female	Latinx	1	0	1
31688	662280	3.0	673	Female	Latinx	0	0	1
31689	621274	3.61	1066	Female	Latinx	1	0	1
31690	494660	3.54	1449	Female	Asian	0	1	0
31691	594624	3.47	1615	Male	Asian	1	0	1
31692	432293	3.44	1897	Male	Asian	1	1	0
31693	913925	3.81	1156	Female	Asian	1	0	1
31694	684979	2.89	1117	Male	Asian	1	0	1
31695	717783	3.6	1898	Male	White	0	0	1
31696	625584	3.36	1244	Female	Latinx	0	0	1
31697	579203	3.85	1657	Male	Asian	0	1	1
31698	649041	3.72	1544	Female	Latinx	0	0	1
31699	707282	3.0	1453	Male	Latinx	0	0	1
31700	631033	3.27	1491	Male	Latinx	0	0	1
31701	753494	4.9	1177	Male	Asian	0	0	1
31702	784330	3.65	1338	Female	Asian	0	0	1
31703	660229	3.2	1281	Male	Asian	1	0	1
31704	855875	3.19	1717	Male	Asian	0	0	1
31705	641914	3.55	1499	Male	Latinx	0	0	1
31706	487787	4.33	1554	Female	Asian	0	1	0
31707	926020	4.1	1092	Female	White	1	0	1
31708	704987	3.63	1123	Male	White	0	0	1
31709	640266	2.1	1039	Male	Latinx	0	0	1
31710	863890	3.36	1584	Male	Asian	0	0	1
31711	581880	3.08	1599	Male	Asian	0	1	1
31712	438037	3.77	1361	Female	Asian	1	1	0
31713	565520	3.51	1315	Female	Latinx	1	0	0
31714	575340	3.95	1088	Male	Latinx	1	0	1
31715	484431	3.09	1679	Female	Asian	0	1	0
31716	631021	3.11	1159	Female	Latinx	1	0	1
31717	760375	2.86	718	Male	Asian	1	0	1
31718	632342	3.46	976	Female	Latinx	0	0	1
31719	520871	3.28	1336	Male	Latinx	0	1	0
31720	669545	3.86	1041	Female	Latinx	1	0	1
31721	712234	3.75	656	Female	White	1	0	1
31722	626943	3.61	965	Male	Latinx	1	0	1
31723	533679	3.64	1252	Male	Asian	0	1	0
31724	583317	4.16	1420	Female	Latinx	1	0	1
31725	878977	3.28	1920	Female	White	0	0	1
31726	610422	4.03	1600	Male	Asian	1	0	1
31727	564031	4.2	1088	Female	Asian	0	1	0
31728	811435	4.28	1599	Male	White	0	0	1
31729	580429	3.35	1702	Male	Asian	0	1	1
31730	512118	3.82	1553	Male	Asian	0	1	0
31731	754844	3.46	1536	Female	Asian	0	0	1
31732	737737	3.38	980	Male	Latinx	1	0	1
31733	807216	3.72	1805	Male	Asian	0	0	1
31734	567284	4.01	1182	Female	Latinx	1	1	0
31735	811596	3.35	1609	Female	Asian	0	0	1
31736	669925	3.57	1048	Male	Latinx	0	0	1
31737	816266	4.41	2032	Female	White	0	0	1
31738	625149	3.65	499	Female	Latinx	1	0	1
31739	936648	3.39	1687	Female	White	0	0	1
31740	690650	3.79	1449	Male	Asian	0	0	1
31741	624158	3.48	1292	Male	Asian	1	0	1
31742	659896	4.14	1290	Female	Latinx	1	0	1
31743	833906	3.4	1191	Male	Asian	1	0	1
31744	422276	4.0	1485	Female	White	0	1	0
31745	278918	2.87	1757	Male	White	0	1	0
31746	629147	4.3	1086	Male	Latinx	0	0	1
31747	666105	3.24	1479	Female	White	0	0	1
31748	636165	3.76	1336	Female	White	0	0	1
31749	522223	3.46	866	Female	Asian	1	1	0
31750	601307	3.48	1286	Female	Latinx	0	0	1
31751	550702	4.59	1150	Female	Black	0	1	0
31752	859095	3.58	2070	Male	Asian	0	0	1
31753	636223	3.5	1585	Male	Latinx	0	0	1
31754	600389	3.61	806	Female	White	0	0	1
31755	556260	3.37	742	Female	Latinx	1	1	0
31756	644719	3.27	938	Female	Black	0	0	1
31757	536047	3.85	930	Female	Latinx	0	1	0
31758	564670	4.14	1335	Female	Black	1	1	0
31759	455331	3.39	1453	Female	Asian	1	1	0
31760	619887	3.35	1616	Female	Asian	0	0	1
31761	647742	3.38	962	Male	Latinx	1	0	1
31762	677716	2.74	1440	Female	Black	0	0	1
31763	632198	3.75	1556	Female	Latinx	0	0	1
31764	657742	3.0	1191	Female	Latinx	0	0	1
31765	632452	2.52	1136	Female	Latinx	0	0	1
31766	572681	3.62	1441	Male	Asian	0	1	1
31767	679774	3.44	1232	Female	Asian	0	0	1
31768	685979	3.51	1631	Male	Asian	0	0	1
31769	763756	3.96	1377	Male	Asian	0	0	1
31770	567514	3.42	1372	Male	Latinx	1	1	0
31771	778088	4.23	1917	Male	White	1	0	1
31772	697444	4.53	1625	Male	Asian	0	0	1
31773	725686	3.63	1298	Male	White	1	0	1
31774	581295	2.61	996	Male	Latinx	0	0	1
31775	608850	3.63	915	Female	Latinx	0	0	1
31776	626230	3.11	1182	Female	Latinx	0	0	1
31777	571118	4.2	1189	Female	Latinx	0	1	1
31778	880142	4.17	1690	Male	Asian	0	0	1
31779	617888	3.18	1438	Female	Latinx	0	0	1
31780	665552	3.11	994	Female	Latinx	1	0	1
31781	560944	3.1	1118	Male	Latinx	1	1	0
31782	631558	3.75	1511	Female	Asian	1	0	1
31783	620690	3.6	1388	Female	Black	1	0	1
31784	870051	3.3	1339	Female	Asian	0	0	1
31785	635230	3.33	1366	Female	Latinx	1	0	1
31786	642793	3.58	1536	Female	Asian	0	0	1
31787	721646	3.55	958	Male	Latinx	0	0	1
31788	660698	4.9	1442	Male	Latinx	0	0	1
31789	741199	3.86	1779	Male	Asian	0	0	1
31790	697385	2.75	1044	Female	Asian	1	0	1
31791	567144	3.06	856	Female	Latinx	1	0	0
31792	654244	3.19	1279	Male	Asian	1	0	1
31793	371849	4.13	1586	Male	Asian	0	1	0
31794	560479	3.95	881	Female	Asian	1	1	0
31795	536918	3.65	1330	Female	Asian	1	1	0
31796	711259	3.22	1477	Female	Latinx	1	0	1
31797	815108	3.19	1181	Female	Asian	0	0	1
31798	489880	3.0	1123	Male	Black	1	1	0
31799	613501	3.48	1224	Female	Black	0	0	1
31800	466760	4.19	2054	Male	Asian	0	1	0
31801	600010	4.15	1776	Male	Latinx	0	0	1
31802	525628	3.22	733	Female	Latinx	1	1	0
31803	646529	3.11	1366	Male	Asian	0	0	1
31804	606390	3.87	1436	Male	Asian	0	0	1
31805	1078404	3.9	1877	Male	White	1	0	1
31806	642910	3.46	1297	Male	Latinx	0	0	1
31807	695200	4.01	1587	Female	White	1	0	1
31808	605666	4.31	1124	Female	Latinx	0	0	1
31809	839262	3.93	982	Female	Asian	1	0	1
31810	633647	4.25	1556	Female	Asian	0	0	1
31811	610060	3.36	915	Female	Latinx	0	0	1
31812	747302	3.39	1624	Female	Asian	0	0	1
31813	582147	3.14	577	Female	Latinx	1	0	1
31814	614890	3.9	1409	Female	Latinx	1	0	1
31815	627721	3.52	1300	Male	Latinx	0	0	1
31816	688777	3.34	1010	Female	Asian	0	0	1
31817	460856	4.57	1839	Female	White	1	1	0
31818	674964	4.11	1915	Male	Asian	0	0	1
31819	724240	3.14	1956	Male	Asian	1	0	1
31820	626668	3.0	939	Male	Latinx	0	0	1
31821	818383	4.98	1410	Female	Asian	1	0	1
31822	693129	3.85	1848	Female	White	0	0	1
31823	541162	2.87	1693	Male	Latinx	1	1	0
31824	820897	3.54	1291	Male	Asian	0	0	1
31825	628535	2.97	792	Female	Latinx	0	0	1
31826	612415	4.09	1842	Female	Asian	0	0	1
31827	515579	4.1	1077	Male	Latinx	0	1	0
31828	565740	3.52	1418	Female	Latinx	0	1	0
31829	970113	3.04	1571	Male	Asian	1	0	1
31830	830766	3.78	1952	Female	White	1	0	1
31831	573091	4.0	897	Male	Asian	0	0	1
31832	550301	4.05	1513	Female	Latinx	0	1	0
31833	677321	4.03	1515	Male	Latinx	1	0	1
31834	659083	2.89	1342	Male	Latinx	0	0	1
31835	646499	4.15	1622	Female	Latinx	1	0	1
31836	643223	4.42	1637	Female	Latinx	0	0	1
31837	637430	3.76	1024	Female	White	0	0	1
31838	601661	3.67	1322	Male	Asian	1	0	1
31839	636605	3.67	1565	Male	Latinx	1	0	1
31840	637257	4.15	2130	Female	White	1	0	1
31841	533679	3.15	1576	Male	Asian	0	1	0
31842	696544	3.9	1509	Female	White	0	0	1
31843	622172	4.12	971	Female	Latinx	0	0	1
31844	639093	3.59	1402	Female	Latinx	0	0	1
31845	566374	3.98	1547	Male	White	0	1	0
31846	562345	3.99	1494	Female	Latinx	0	1	0
31847	564181	3.7	1007	Female	Latinx	0	1	0
31848	466091	2.78	1398	Male	Asian	0	1	0
31849	665759	3.79	2163	Male	Asian	1	0	1
31850	815266	3.64	1938	Male	Asian	1	0	1
31851	517214	3.81	1443	Female	White	1	1	0
31852	558065	3.43	1675	Male	Latinx	1	1	0
31853	648597	2.6	1103	Male	Latinx	0	0	1
31854	548849	3.64	1227	Female	Asian	0	1	0
31855	669708	3.09	923	Female	Latinx	1	0	1
31856	624084	4.6	1540	Male	Latinx	1	0	1
31857	815589	2.8	1997	Male	Asian	1	0	1
31858	721189	3.44	1705	Female	Latinx	1	0	1
31859	858163	2.68	1466	Male	White	0	0	1
31860	701961	3.44	1135	Male	Asian	0	0	1
31861	745015	3.29	1225	Female	White	1	0	1
31862	615804	4.57	1526	Female	Latinx	1	0	1
31863	616059	3.78	1713	Female	Latinx	1	0	1
31864	749739	3.69	1099	Female	Asian	0	0	1
31865	642915	3.81	1720	Male	Other	0	0	1
31866	609439	3.02	850	Male	Asian	0	0	1
31867	565279	3.31	1006	Female	Other	0	0	0
31868	594468	3.29	1293	Male	Latinx	0	0	1
31869	480817	3.46	1384	Male	Asian	0	1	0
31870	545394	3.1	1472	Male	Latinx	1	1	0
31871	730664	4.0	1377	Female	Asian	0	0	1
31872	540066	3.64	989	Male	Latinx	0	1	0
31873	796432	3.2	1079	Male	Asian	1	0	1
31874	784738	3.47	1526	Male	White	0	0	1
31875	783677	3.85	1365	Female	Black	0	0	1
31876	537417	3.39	1674	Male	Latinx	0	1	0
31877	560888	3.26	1573	Male	Black	1	1	0
31878	579609	3.69	1011	Female	Asian	1	0	1
31879	635633	4.43	1317	Female	Asian	0	0	1
31880	844152	4.13	1507	Male	Asian	0	0	1
31881	599494	3.63	1402	Female	Latinx	1	0	1
31882	624211	3.17	1298	Female	Latinx	1	0	1
31883	588714	3.36	789	Male	Latinx	0	0	1
31884	730347	4.73	1383	Female	Latinx	0	0	1
31885	573503	3.04	788	Female	Latinx	1	0	1
31886	767905	3.41	1602	Male	Latinx	0	0	1
31887	668945	4.15	1186	Female	Latinx	0	0	1
31888	555595	2.99	1291	Female	Black	1	1	0
31889	556242	3.62	1327	Male	Latinx	0	1	0
31890	541539	3.61	870	Female	Latinx	0	1	0
31891	808414	4.17	1643	Female	Asian	1	0	1
31892	623274	4.52	1437	Female	Black	0	0	1
31893	427216	3.54	1019	Female	Asian	0	1	0
31894	776803	3.89	1477	Female	Asian	0	0	1
31895	830835	4.58	2003	Female	Asian	0	0	1
31896	595826	3.57	988	Female	Latinx	1	0	1
31897	580201	3.71	1260	Female	Black	0	0	1
31898	613818	3.77	1266	Male	Asian	0	0	1
31899	745369	3.53	1493	Male	Latinx	0	0	1
31900	701866	3.63	1604	Male	Asian	0	0	1
31901	736644	4.51	1542	Male	Asian	0	0	1
31902	685940	3.64	1480	Female	Latinx	0	0	1
31903	706711	3.64	1503	Female	Asian	0	0	1
31904	531966	2.76	1366	Male	Latinx	1	1	0
31905	462555	4.48	870	Female	Asian	0	1	0
31906	729256	3.2	1456	Male	Asian	0	0	1
31907	588559	3.03	2267	Female	Asian	1	0	1
31908	696718	3.36	1209	Male	Latinx	0	0	1
31909	628759	4.1	1504	Female	Black	1	0	1
31910	482614	3.74	1594	Female	White	0	1	0
31911	583508	3.5	753	Female	White	0	0	1
31912	892442	4.13	1956	Female	Asian	0	0	1
31913	643337	3.78	1690	Male	Asian	0	0	1
31914	614445	4.03	1589	Female	Latinx	0	0	1
31915	499051	3.13	1707	Male	Asian	0	1	0
31916	817267	3.71	1397	Female	Asian	1	0	1
31917	522451	4.22	1398	Female	White	1	1	0
31918	576288	3.75	956	Female	Latinx	1	0	1
31919	541876	3.33	1370	Male	Latinx	0	1	0
31920	454008	3.69	1334	Male	Asian	0	1	0
31921	572403	3.61	1144	Female	Asian	0	0	1
31922	585396	3.61	1008	Female	Latinx	1	0	1
31923	694990	3.33	1873	Male	Latinx	1	0	1
31924	495575	3.59	1427	Male	Asian	1	1	0
31925	666940	2.97	1235	Male	Latinx	0	0	1
31926	460905	4.14	937	Female	Asian	1	1	0
31927	825147	3.66	1441	Male	Asian	1	0	1
31928	584367	3.91	1361	Male	Latinx	0	0	1
31929	556209	3.63	1377	Male	Asian	0	1	0
31930	702524	3.8	1490	Male	Asian	1	0	1
31931	443925	2.8	1390	Female	White	0	1	0
31932	542857	3.15	1300	Male	Latinx	0	1	0
31933	653104	4.36	1426	Female	Latinx	1	0	1
31934	637755	3.7	1569	Female	Black	0	0	1
31935	693566	4.6	1698	Male	White	0	0	1
31936	621164	3.76	1507	Female	Asian	1	0	1
31937	606991	3.33	828	Female	Latinx	1	0	1
31938	683062	4.06	1349	Male	Latinx	0	0	1
31939	816466	3.83	1396	Female	Asian	1	0	1
31940	690522	4.2	1719	Male	Asian	1	0	1
31941	826962	4.04	1651	Male	Asian	0	0	1
31942	849117	4.04	1394	Male	White	0	0	1
31943	597973	3.08	1434	Female	Latinx	1	0	1
31944	614477	2.95	1420	Female	Latinx	1	0	1
31945	721701	3.06	1240	Female	Asian	0	0	1
31946	581322	3.85	1443	Female	Asian	1	1	1
31947	817545	3.15	1143	Female	Asian	1	0	1
31948	487724	2.53	1094	Male	White	0	1	0
31949	675012	3.54	1270	Male	Latinx	0	0	1
31950	688215	2.69	1230	Male	Latinx	1	0	1
31951	671805	3.17	819	Male	Latinx	0	0	1
31952	657160	3.07	1429	Female	Latinx	1	0	1
31953	906189	3.52	1312	Female	Asian	0	0	1
31954	701405	4.01	867	Female	Asian	1	0	1
31955	1187149	3.65	1729	Female	Asian	0	0	1
31956	534877	3.0	1018	Male	White	0	1	0
31957	520717	4.69	1801	Female	Asian	0	1	0
31958	808041	4.01	1951	Male	Asian	0	0	1
31959	641260	3.54	1288	Female	Latinx	1	0	1
31960	412966	3.92	1136	Female	White	1	1	0
31961	718260	3.18	1514	Male	Asian	1	0	1
31962	693909	2.69	1415	Male	White	1	0	1
31963	594366	3.6	1385	Male	Latinx	1	0	1
31964	633801	3.12	983	Female	Asian	0	0	1
31965	714380	4.44	1768	Female	White	1	0	1
31966	589644	3.95	1305	Female	Latinx	1	0	1
31967	653514	3.72	1701	Male	Asian	1	0	1
31968	697217	3.48	1889	Female	White	0	0	1
31969	600121	2.96	713	Male	Latinx	0	0	1
31970	716494	3.85	1414	Female	Asian	0	0	1
31971	500930	4.31	1015	Female	Asian	1	1	0
31972	634956	3.72	1190	Female	Latinx	0	0	1
31973	602665	3.77	1150	Female	Latinx	1	0	1
31974	572199	3.61	1621	Female	Latinx	0	1	1
31975	820079	3.13	1282	Female	Asian	1	0	1
31976	692770	3.28	878	Male	Latinx	0	0	1
31977	405738	3.62	606	Male	Asian	0	1	0
31978	351974	3.24	1781	Male	Asian	0	1	0
31979	576861	3.44	1175	Male	Latinx	1	0	1
31980	746971	2.72	1364	Female	Asian	1	0	1
31981	584293	3.78	1180	Female	Latinx	1	0	1
31982	699979	3.96	1321	Male	Asian	0	0	1
31983	433673	2.92	1531	Male	Asian	0	1	0
31984	582949	3.9	1385	Female	Black	1	0	1
31985	617828	3.2	1133	Female	Asian	1	0	1
31986	562940	3.5	1012	Male	Latinx	1	0	0
31987	657216	4.48	1186	Female	Latinx	1	0	1
31988	707408	4.03	1079	Female	Black	0	0	1
31989	582177	3.76	1454	Male	Latinx	0	0	1
31990	632920	3.81	979	Female	Latinx	0	0	1
31991	833261	3.68	1778	Male	Latinx	0	0	1
31992	601062	3.13	1333	Female	Black	1	0	1
31993	692199	4.05	1354	Female	Other	1	0	1
31994	814345	3.5	1335	Female	Asian	0	0	1
31995	580227	3.32	901	Female	Latinx	0	0	1
31996	615405	3.34	1347	Female	Latinx	0	0	1
31997	582619	3.82	1153	Female	Black	1	0	1
31998	644719	3.63	1121	Female	Latinx	0	0	1
31999	656829	3.28	1727	Female	Black	0	0	1
32000	679843	3.95	1120	Male	Asian	0	0	1
32001	693513	3.14	915	Male	Latinx	0	0	1
32002	667147	3.69	1175	Female	Latinx	0	0	1
32003	669387	4.37	1681	Male	Asian	0	0	1
32004	667262	3.86	1086	Female	Asian	0	0	1
32005	571452	3.4	1640	Male	Latinx	1	1	1
32006	638853	4.4	1414	Female	Latinx	0	0	1
32007	702403	4.12	754	Female	White	1	0	1
32008	661903	3.29	1473	Female	Asian	1	0	1
32009	486269	3.06	1516	Female	White	0	1	0
32010	701436	3.7	1511	Female	Asian	1	0	1
32011	583550	2.38	1381	Male	White	1	0	1
32012	534972	3.85	885	Female	Latinx	0	1	0
32013	888985	3.73	1246	Female	Asian	0	0	1
32014	593025	3.45	1119	Male	Latinx	1	0	1
32015	587345	3.46	1424	Female	Latinx	0	0	1
32016	689622	3.18	1351	Male	Latinx	1	0	1
32017	603455	3.87	1161	Female	Latinx	1	0	1
32018	672360	3.16	1290	Male	Latinx	1	0	1
32019	833007	4.04	1616	Female	Asian	0	0	1
32020	533329	3.56	1003	Female	Black	1	1	0
32021	646625	3.16	1364	Male	Latinx	0	0	1
32022	459532	3.58	1008	Male	Asian	1	1	0
32023	661356	3.43	1740	Female	Latinx	1	0	1
32024	664120	3.33	1193	Female	White	0	0	1
32025	491493	3.72	956	Female	Asian	0	1	0
32026	638534	2.97	1200	Male	Latinx	1	0	1
32027	702079	3.53	1275	Female	Latinx	0	0	1
32028	579748	3.31	1235	Female	Black	0	0	1
32029	700479	3.59	1544	Female	Latinx	1	0	1
32030	792139	4.14	1454	Male	Asian	1	0	1
32031	531312	3.39	555	Male	Latinx	1	1	0
32032	600675	4.23	1473	Male	Asian	0	0	1
32033	972856	3.69	1111	Female	Asian	1	0	1
32034	550577	4.25	1058	Female	White	0	1	0
32035	936566	3.99	1956	Male	Asian	0	0	1
32036	669704	3.26	749	Female	Latinx	0	0	1
32037	749985	3.44	1805	Male	White	1	0	1
32038	720403	3.26	1203	Female	Asian	1	0	1
32039	485925	3.48	1809	Male	White	0	1	0
32040	738958	3.54	1124	Male	Asian	0	0	1
32041	542831	3.61	1469	Male	White	0	1	0
32042	334881	3.82	1110	Male	Asian	1	1	0
32043	824344	4.01	1985	Female	Asian	1	0	1
32044	642242	4.21	1016	Female	Latinx	1	0	1
32045	738741	3.87	1250	Female	Asian	0	0	1
32046	637032	2.71	895	Female	Asian	1	0	1
32047	468352	3.09	1337	Male	Asian	0	1	0
32048	392354	3.8	1317	Female	Asian	0	1	0
32049	634717	3.43	830	Female	Asian	1	0	1
32050	622246	3.79	1757	Male	Asian	0	0	1
32051	501386	3.43	1449	Male	Latinx	1	1	0
32052	635147	3.08	1299	Female	Asian	0	0	1
32053	816084	3.56	1381	Female	Asian	0	0	1
32054	640931	3.99	1361	Female	White	0	0	1
32055	520695	2.73	1560	Female	Asian	0	1	0
32056	678924	4.46	2133	Female	Other	0	0	1
32057	529535	3.86	1441	Female	Latinx	0	1	0
32058	622814	3.59	1016	Male	Latinx	0	0	1
32059	477850	3.29	942	Male	Latinx	0	1	0
32060	667173	4.27	1066	Male	Asian	0	0	1
32061	911716	3.71	1473	Male	Black	0	0	1
32062	919609	4.56	2338	Male	White	0	0	1
32063	681819	3.28	1355	Female	Latinx	0	0	1
32064	637028	3.8	1257	Female	Latinx	0	0	1
32065	736323	4.32	1436	Female	Asian	0	0	1
32066	667925	3.99	1323	Male	Latinx	1	0	1
32067	647933	3.38	1123	Male	Latinx	1	0	1
32068	667209	3.64	1304	Male	Asian	1	0	1
32069	635060	4.12	1841	Male	Latinx	1	0	1
32070	690092	4.22	1213	Female	Asian	1	0	1
32071	679611	3.41	1235	Male	Latinx	0	0	1
32072	662660	4.17	1846	Male	Asian	0	0	1
32073	644257	3.15	1395	Male	White	1	0	1
